time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection,yardLine,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,ep,epa,wp,wpa,half_seconds_remaining,kick_distance,punt_downed,punt_fair_catch,punt_returner_player_name,wind,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,forced_fumble_player_1_player_name,dupe_count
2019-12-22T19:00:23Z,100.44,16.24,0.3,0.06,0.38,NA,NA,fair_catch,NA,football,NA,NA,football,74,2019122211,1513,right,9.560000000000002,"(5:48) T.Way punts 31 yards to NYG 10, Center-N.Sundberg, fair catch by G.Tate.",2,4,8,WAS,Punt,Fair Catch,40600,35499,NA,NYG,41,05:48:00,NA,NA,NA,14,21,NA,31,NA,31,69,0.44526424375362694,-0.2223217103164643,0.3434889614582062,0.00242212414741516,348,31,0,1,G.Tate,6,1,0,0,NA,NA
2019-12-22T19:06:28Z,28.88,37.95,2.33,8.26,0.3,NA,NA,fair_catch,NA,football,NA,NA,football,79,2019122211,1643,left,18.88,"(3:58) R.Dixon punts 40 yards to WAS 19, Center-C.Holba, fair catch by S.Sims.",2,4,2,NYG,Punt,Fair Catch,43517,48051,NA,NYG,41,03:58:00,NA,NA,NA,14,21,NA,40,NA,40,69,-0.27346507855691016,-0.34584541874937713,0.7053059339523315,-0.05387428402900696,238,40,0,1,S.Sims,6,1,0,0,NA,NA
2019-12-22T19:52:57Z,99.39,36.22,2.11,1.23,0.21,NA,NA,punt_received,NA,football,NA,NA,football,81,2019122211,2378,right,10.61,"(11:58) T.Way punts 58 yards to NYG 10, Center-N.Sundberg. D.Scott to NYG 17 for 7 yards (J.Reaves).",3,4,16,WAS,Punt,Return,40600,46509,NA,WAS,32,11:58:00,NA,NA,NA,14,28,NA,58,7,51,42,-0.9957713624462484,0.7170405937358737,0.098321370780468,-0.00411754101514816,1618,58,0,0,D.Scott,6,1,0,0,NA,NA
2019-12-22T20:45:45Z,21.31,3.27,6.97,8.3,0.74,NA,NA,punt_land,NA,football,NA,NA,football,77,2019122211,3529,left,11.31,"(9:38) (Punt formation) T.Way punts 51 yards to NYG 13, Center-N.Sundberg, out of bounds.",4,4,17,WAS,Punt,Out of Bounds,40600,NA,NA,WAS,36,09:38:00,NA,NA,NA,28,35,NA,51,NA,51,74,-0.8453338798135519,0.6638534241355956,0.13778501749038696,-0.00451427698135376,578,51,0,0,NA,6,1,0,1,NA,NA
2019-12-22T20:53:39Z,103.88,3.4,8.79,4.27,0.9,NA,NA,punt_land,NA,football,NA,NA,football,76,2019122211,3714,right,6.1200000000000045,"(6:36) R.Dixon punts 53 yards to WAS 1, Center-C.Holba, downed by NYG-C.Core.",4,4,9,NYG,Punt,Downed,43517,NA,NA,NYG,46,06:36:00,NA,NA,NA,28,35,NA,53,NA,53,56,-0.32654911931604147,0.8007150267949328,0.8565776348114014,0.0021112710237503,396,53,1,0,NA,6,1,0,0,NA,NA
2019-12-22T22:25:02Z,97.4,15.96,1.41,8.77,0.23,NA,NA,fair_catch,NA,football,NA,NA,football,74,2019122212,1370,right,12.599999999999994,"(7:26) C.Jones punts 35 yards to PHI 12, Center-L.Ladouceur, fair catch by G.Ward.",2,4,8,DAL,Punt,Fair Catch,38138,45607,NA,PHI,47,07:26:00,NA,NA,NA,10,3,NA,35,NA,35,63,0.08938833395950496,-0.14619155949912965,0.27707797288894653,0.004688560962677,446,35,0,1,G.Ward,7,1,0,0,NA,NA
2019-12-22T23:34:00Z,13.54,14.41,8.74,3.64,0.57,NA,NA,punt_land,NA,football,NA,NA,football,76,2019122212,2723,left,3.539999999999999,"(4:52) C.Jones punts 56 yards to end zone, Center-L.Ladouceur, Touchback.",3,4,12,DAL,Punt,Touchback,38138,NA,NA,DAL,44,04:52:00,NA,NA,NA,10,6,NA,56,NA,36,66,-0.8939482923597097,-0.04180871788412332,0.25848862528800964,0.02544674277305603,1192,NA,0,0,NA,7,0,0,0,NA,NA
2019-12-23T00:16:42Z,21.4,8.53,5.49,4.19,0.57,NA,NA,fair_catch,NA,football,NA,NA,football,75,2019122212,3696,left,11.4,"(4:40) C.Johnston punts 36 yards to DAL 12, Center-R.Lovato, fair catch by R.Cobb.",4,4,18,PHI,Punt,Fair Catch,45603,37139,NA,DAL,48,04:40:00,NA,NA,NA,17,9,NA,36,NA,36,58,-0.2117683895630762,0.08498227887321264,0.9283868074417114,0.00154881924390792,280,36,0,1,R.Cobb,7,1,0,0,NA,NA
2019-12-22T21:28:50Z,98.89,43.07,7.32,4.39,0.75,NA,NA,fair_catch,NA,football,NA,NA,football,82,2019122213,146,right,11.11,"(13:35) A.Lee punts 49 yards to SEA 11, Center-A.Brewer, fair catch by D.Moore.",1,4,4,ARI,Punt,Fair Catch,29141,45039,NA,ARI,40,13:35:00,NA,NA,NA,0,0,NA,49,NA,49,50,-0.9312742478214204,0.46587948268279433,0.38707104325294495,0.01483425498008728,1715,49,0,1,D.Moore,7,1,0,0,NA,NA
2019-12-22T21:57:08Z,13.45,47.32,6.93,2.97,0.7,NA,NA,punt_land,NA,football,NA,NA,football,72,2019122213,779,left,3.4499999999999993,"(3:51) M.Dickson punts 38 yards to ARI 1, Center-T.Ott, downed by SEA-M.Blair.",1,4,7,SEA,Punt,Downed,46218,NA,NA,ARI,39,03:51:00,NA,NA,NA,7,7,NA,38,NA,38,49,0.2947156198788434,0.21698061854112893,0.6099178194999695,-0.01804125308990478,1131,38,1,0,NA,7,1,0,0,NA,NA
2019-12-22T22:27:42Z,16.14,28.91,2.18,8.09,0.25,NA,NA,fair_catch,NA,football,NA,NA,football,81,2019122213,1422,left,6.140000000000001,"(9:20) A.Lee punts 52 yards to SEA 6, Center-A.Brewer, fair catch by D.Moore.",2,4,3,ARI,Punt,Fair Catch,29141,45039,NA,ARI,42,09:20:00,NA,NA,NA,7,7,NA,52,NA,52,68,-0.24378172075375917,0.27861565770581365,0.40062394738197327,0.02769848704338073,560,52,0,1,D.Moore,7,1,0,0,NA,NA
2019-12-23T00:11:20Z,102.03,43.11,2.56,2.31,0.28,NA,NA,punt_received,NA,football,NA,NA,football,76,2019122213,3665,right,7.969999999999999,"(12:18) A.Lee punts 56 yards to SEA 7, Center-A.Brewer. D.Moore to SEA 25 for 18 yards (E.Turner; T.Sherfield).",4,4,6,ARI,Punt,Return,29141,45039,NA,ARI,37,12:18:00,NA,NA,NA,10,20,NA,56,18,38,47,-0.9878916069865228,-0.45602129586040974,0.8747240304946899,-0.02871996164321899,738,56,0,0,D.Moore,7,0,0,0,NA,NA
2019-12-23T01:30:13Z,91.53,17.81,3.22,1.91,0.34,NA,NA,punt_received,NA,football,NA,NA,football,77,2019122214,281,right,18.47,"(9:39) (Punt formation) P.O'Donnell punts 44 yards to KC 17, Center-P.Scales. M.Hardman to KC 18 for 1 yard (D.Houston-Carson).",1,4,21,CHI,Punt,Return,41420,47839,NA,CHI,39,09:39:00,NA,NA,NA,0,0,NA,44,1,43,49,-0.5215548374690115,0.2324926471337676,0.48805323243141174,0.03223171830177307,1479,44,0,0,M.Hardman,10,1,0,0,NA,NA
2019-12-23T02:10:55Z,14.43,6.6,5.42,8.24,0.58,NA,NA,punt_land,NA,football,NA,NA,football,76,2019122214,1326,left,4.43,"(7:45) (Punt formation) P.O'Donnell punts 38 yards to KC 5, Center-P.Scales, downed by CHI-C.Patterson.",2,4,7,CHI,Punt,Downed,41420,NA,NA,KC,43,07:45:00,NA,NA,NA,0,10,NA,38,NA,38,53,0.0444948619697243,-0.15415304142516106,0.2060316801071167,0.01026797294616699,465,38,1,0,NA,10,1,0,0,NA,NA
2019-12-23T02:57:34Z,104.43,11.5,3.32,11.28,0.5,NA,NA,punt_received,NA,football,NA,NA,football,75,2019122214,2233,right,5.569999999999993,"(12:14) (Punt formation) D.Colquitt punts 50 yards to CHI 5, Center-J.Winchester. T.Cohen pushed ob at CHI 13 for 8 yards (A.Watts).",3,4,5,KC,Punt,Return,29926,44932,NA,KC,45,12:14:00,NA,NA,NA,0,17,NA,50,8,42,55,-0.6013689041137695,0.11498205224052072,0.908617377281189,0.01282546669244766,1634,50,0,0,T.Cohen,10,1,0,0,NA,NA
2019-12-24T01:31:21Z,18.21,17.74,4.83,3.85,0.45,NA,NA,fair_catch,NA,football,NA,NA,football,74,2019122300,434,left,8.21,"(8:44) J.Scott punts 33 yards to MIN 9, Center-H.Bradley, fair catch by M.Hughes.",1,4,8,GB,Punt,Fair Catch,46241,46099,NA,MIN,42,08:44:00,NA,NA,NA,3,0,NA,33,NA,33,52,-0.24185400875285268,-0.41213275282643735,0.3386121392250061,-0.01648533344268799,1424,33,0,1,M.Hughes,NA,1,0,0,NA,NA
2019-12-24T02:37:37Z,98.2,21.06,3.7,6.52,0.41,NA,NA,fair_catch,NA,football,NA,NA,football,80,2019122300,1847,right,11.799999999999995,"(1:51) J.Scott punts 47 yards to MIN 10, Center-H.Bradley, fair catch by M.Hughes.",2,4,9,GB,Punt,Fair Catch,46241,46099,NA,GB,43,01:51:00,NA,NA,NA,10,6,NA,47,NA,47,53,-0.1399102775612846,-0.24392242345493287,0.25967633724212646,0.02419900894165039,111,47,0,1,M.Hughes,NA,1,0,0,NA,NA
2019-12-24T03:42:33Z,19.07,46.6,7.53,4.85,0.78,NA,NA,fair_catch,NA,football,NA,NA,football,72,2019122300,3061,left,9.07,"(14:14) B.Colquitt punts 46 yards to GB 9, Center-A.Cutting, fair catch by T.Ervin.",4,4,1,MIN,Punt,Fair Catch,34723,43408,NA,MIN,45,14:14:00,NA,NA,NA,10,17,NA,46,NA,46,65,0.22617457760497928,-0.6290026095230132,0.186551570892334,0.02251487970352173,854,46,0,1,T.Ervin,NA,1,0,0,NA,NA
2019-12-24T03:54:10Z,25.18,40.85,9.66,4.1,0.86,NA,NA,punt_received,NA,football,NA,NA,football,75,2019122300,3331,left,15.18,"(7:50) B.Colquitt punts 56 yards to GB 15, Center-A.Cutting. T.Ervin to GB 25 for 10 yards (A.Sendejo).",4,4,14,MIN,Punt,Return,34723,43408,NA,MIN,29,07:50:00,NA,NA,NA,10,17,NA,56,10,46,81,-1.0270506711676717,-0.4057913161814213,0.11318011581897736,0.01147167384624481,470,56,0,0,T.Ervin,NA,0,0,0,NA,NA
2019-12-24T04:13:13Z,98.16,13.2,5.71,6.42,0.6,NA,NA,punt_received,NA,football,NA,NA,football,83,2019122300,3779,right,11.840000000000003,"(2:42) J.Scott punts 60 yards to MIN 10, Center-H.Bradley. M.Hughes pushed ob at MIN 33 for 23 yards (J.Jackson). PENALTY on GB-I.Campbell, Offensive Holding, 10 yards, enforced at MIN 33. Penalty on GB-C.Sullivan, Illegal Formation, declined.",4,4,2,GB,Punt,Return,46241,46099,NA,GB,30,02:42:00,OH;ILF,GB 35;GB 39,-10,10,23,NA,60,23,27,40,-0.573886891710572,-1.4310664712102152,0.9976746439933776,-0.00890520680695772,162,60,0,0,M.Hughes,NA,0,0,0,NA,NA
2019-12-13T01:25:22Z,26.32,13.82,5.08,12.27,0.56,NA,NA,fair_catch,NA,football,NA,NA,football,73,2019121200,132,left,16.32,"(13:36) (Punt formation) L.Edwards punts 48 yards to BAL 16, Center-T.Hennessy, fair catch by D.Thomas.",1,4,5,NYJ,Punt,Fair Catch,43524,41353,NA,NYJ,36,13:36:00,NA,NA,NA,0,0,NA,48,NA,48,74,-1.136212688870728,0.278176655061543,0.3834800720214844,0.01266294717788696,1716,48,0,1,D.Thomas,3,1,0,0,NA,NA
2019-12-13T03:04:03Z,29.16,14.88,7.3,3.19,0.42,NA,NA,fair_catch,NA,football,NA,NA,football,73,2019121200,2186,left,19.16,"(11:53) (Punt formation) L.Edwards punts 40 yards to BAL 20, Center-T.Hennessy, fair catch by D.Thomas.",3,4,2,NYJ,Punt,Fair Catch,43524,41353,NA,NYJ,40,11:53:00,NA,NA,NA,21,7,NA,40,NA,40,70,-0.6186497895978391,-0.35682252468541265,0.08671021461486816,-0.01373320817947387,1613,40,0,1,D.Thomas,3,0,0,0,NA,NA
2019-12-13T03:25:01Z,25.73,45.12,7.52,10.58,0.84,NA,NA,punt_received,NA,football,NA,NA,football,73,2019121200,2616,left,15.73,"(4:07) (Punt formation) L.Edwards punts 59 yards to BAL 12, Center-T.Hennessy. D.Thomas pushed ob at BAL 20 for 8 yards (B.Copeland).",3,4,7,NYJ,Punt,Return,43524,41353,NA,NYJ,29,04:07:00,NA,NA,NA,28,7,NA,59,8,51,81,-1.3733570002950728,0.4649666268378496,0.01663477160036564,-0.00648809410631656,1147,59,0,0,D.Thomas,3,0,0,0,NA,NA
2019-12-13T03:42:07Z,93.14,39.05,7.83,2.21,0.79,NA,NA,punt_land,NA,football,NA,NA,football,73,2019121200,3033,right,16.86,"(14:17) (Punt formation) L.Edwards punts 57 yards to BAL 3, Center-T.Hennessy, downed by NYJ-J.Smith. New York Jets challenged the kick downed ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 14:06.)",4,4,3,NYJ,Punt,Downed,43524,NA,NA,NYJ,40,14:17:00,NA,NA,NA,35,7,NA,57,NA,57,50,-0.9243323868140578,0.7364487540908158,3.383021103218198e-4,-2.1694705355912447e-4,857,57,1,0,NA,3,1,0,0,NA,NA
2019-12-15T19:04:34Z,15.74,5.84,7.88,3.23,0.8,NA,NA,punt_land,NA,football,NA,NA,football,75,2019121500,1433,left,5.74,"(6:20) M.Dickson punts 41 yards to CAR 8, Center-T.Ott, downed by SEA-M.Blair.",2,4,7,SEA,Punt,Downed,46218,NA,NA,CAR,49,06:20:00,NA,NA,NA,7,20,NA,41,NA,41,59,-0.2085239156149328,0.12953392055351287,0.8541195392608643,0.00129717588424682,380,41,1,0,NA,5,1,0,0,NA,NA
2019-12-15T19:14:29Z,99.07,10.8,3.27,6.85,0.34,NA,NA,fair_catch,NA,football,NA,NA,football,83,2019121500,1651,right,10.930000000000009,"(2:00) M.Palardy punts 45 yards to SEA 10, Center-J.Jansen, fair catch by D.Moore.",2,4,4,CAR,Punt,Fair Catch,42098,45039,NA,CAR,45,02:00:00,NA,NA,NA,7,20,NA,45,NA,45,55,0.14778405474498868,-0.065233911620453,0.14945529401302338,-0.02010135352611541,120,45,0,1,D.Moore,5,1,0,0,NA,NA
2019-12-15T19:53:38Z,20.4,12.4,6.38,4.7,0.31,NA,NA,fair_catch,NA,football,NA,NA,football,73,2019121500,2438,left,10.4,"(9:19) M.Dickson punts 35 yards to CAR 10, Center-N.Bellore, fair catch by C.Hogan.",3,4,9,SEA,Punt,Fair Catch,46218,37737,NA,CAR,45,09:19:00,NA,NA,NA,10,20,NA,35,NA,35,55,-0.2872854524757713,-0.03209096007049084,0.8193749785423279,-0.01582849025726318,1459,35,0,1,C.Hogan,5,1,0,0,NA,NA
2019-12-15T20:25:28Z,28.32,20.96,5.25,6.18,0.56,NA,NA,fair_catch,NA,football,NA,NA,football,77,2019121500,3155,left,18.32,"(13:47) M.Palardy punts 41 yards to SEA 18, Center-J.Jansen, fair catch by D.Moore.",4,4,5,CAR,Punt,Fair Catch,42098,45039,NA,CAR,41,13:47:00,NA,NA,NA,10,23,NA,41,NA,41,69,-0.14222356444224715,0.02413726365193724,0.06647943705320358,-0.03251218050718307,827,41,0,1,D.Moore,5,1,0,0,NA,NA
2019-12-15T20:54:24Z,12.13,28.78,11.91,5.79,1.21,NA,NA,punt_land,NA,football,NA,NA,football,73,2019121501,3828,left,2.130000000000001,"(4:13) (Punt formation) J.Bailey punts 65 yards to end zone, Center-J.Cardona, Touchback.",4,4,3,NE,Punt,Touchback,47946,NA,NA,NE,35,04:13:00,NA,NA,NA,13,34,NA,65,NA,45,75,-0.3710627176333219,-0.2611866509541869,0.997803509235382,4.56653768196702e-4,253,NA,0,0,NA,6,0,0,0,NA,NA
2019-12-15T18:25:53Z,20.96,34.5,8.4,3.96,0.85,NA,NA,punt_muffed,NA,football,NA,NA,football,80,2019121502,645,left,10.96,"(5:46) S.Martin punts 62 yards to TB 1, Center-D.Muhlbach. J.Dean MUFFS catch, ball out of bounds at TB 1.",1,4,6,DET,Punt,Muffed,40113,47877,NA,DET,37,05:46:00,NA,NA,NA,0,7,NA,62,NA,62,73,-0.4473137743771076,1.1854734448716044,0.3662419617176056,0.00261053442955017,1246,62,0,0,J.Dean,NA,1,0,0,NA,NA
2019-12-15T19:25:40Z,104.86,12.86,9.09,4.5,0.92,NA,NA,punt_land,NA,football,NA,NA,football,78,2019121502,2074,right,5.140000000000001,"(:39) S.Martin punts 59 yards to end zone, Center-D.Muhlbach, Touchback.",2,4,5,DET,Punt,Touchback,40113,NA,NA,DET,41,00:39:00,NA,NA,NA,3,21,NA,59,NA,39,51,0.07173144875559956,-0.4692653077072464,0.12106890976428986,-0.03007782995700836,39,NA,0,0,NA,NA,0,0,0,NA,NA
2019-12-15T20:21:36Z,22.46,8.76,6.04,2.46,0.38,NA,NA,fair_catch,NA,football,NA,NA,football,76,2019121502,3167,left,12.46,"(3:01) B.Pinion punts 40 yards to DET 13, Center-Z.Triner, fair catch by D.Amendola.",3,4,9,TB,Punt,Fair Catch,42508,33566,NA,TB,47,03:01:00,NA,NA,NA,10,24,NA,40,NA,40,63,-0.9318443692754954,-0.23744131182320416,0.9338904023170472,-0.00799492746591568,1081,40,0,1,D.Amendola,NA,1,0,0,NA,NA
2019-12-15T18:07:14Z,28.38,30.61,5.8,7.15,0.6,NA,NA,punt_received,NA,football,NA,NA,football,79,2019121503,208,left,18.38,"(11:36) P.O'Donnell punts 46 yards to GB 18, Center-P.Scales. T.Ervin to GB 30 for 12 yards (J.Woods; N.Kwiatkoski).",1,4,5,CHI,Punt,Return,41420,43408,NA,CHI,36,11:36:00,NA,NA,NA,0,0,NA,46,12,34,74,-0.9491149769164622,-0.8167738306801766,0.3834800720214844,-0.00492066144943237,1596,46,0,0,T.Ervin,7,0,0,0,NA,NA
2019-12-15T18:14:28Z,98.73,33.88,3.27,0.96,0.32,NA,NA,punt_received,NA,football,NA,NA,football,79,2019121503,376,right,11.269999999999996,"(9:09) J.Scott punts 43 yards to CHI 11, Center-H.Bradley. T.Cohen to CHI 25 for 14 yards (J.Williams; H.Bradley).",1,4,5,GB,Punt,Return,46241,44932,NA,GB,46,09:09:00,NA,NA,NA,0,0,NA,43,14,29,56,-0.01657091733068227,-0.8514041393063962,0.5787708163261414,-0.01197877526283264,1449,43,0,0,T.Cohen,7,0,0,0,NA,NA
2019-12-15T18:07:47Z,28.33,21.62,3.96,8.35,0.43,NA,NA,punt_received,NA,football,NA,NA,football,87,2019121504,213,left,18.33,"(11:51) C.Wadman to DEN 33 for -10 yards. FUMBLES, and recovers at DEN 34. C.Wadman punts 39 yards to KC 18. M.Hardman to KC 16 for -2 yards (D.Harris). PENALTY on DEN-J.Jones, Ineligible Downfield Kick, 5 yards, enforced at KC 16.",1,4,3,DEN,Punt,Return,45986,47839,NA,DEN,43,11:51:00,IDK,DEN 43,-5,0,0,NA,39,-2,36,67,-0.5813691024668515,-0.3902238900773227,0.3885316550731659,0.00299683213233947,1611,39,0,0,M.Hardman,8,1,0,0,NA,NA
2019-12-15T18:24:20Z,26.22,44.51,1.54,5.9,0.17,NA,NA,fair_catch,NA,football,NA,NA,football,80,2019121504,602,left,16.22,"(4:52) C.Wadman punts 41 yards to KC 16, Center-C.Kreiter, fair catch by M.Hardman.",1,4,14,DEN,Punt,Fair Catch,45986,47839,NA,DEN,43,04:52:00,NA,NA,NA,6,0,NA,41,NA,41,67,-0.9537725849077106,0.20409247605130076,0.21194040775299072,0.03144186735153198,1192,41,0,1,M.Hardman,8,1,0,0,NA,NA
2019-12-15T18:36:42Z,101.47,43.94,3.18,5.74,0.34,NA,NA,punt_land,NA,football,NA,NA,football,79,2019121505,885,right,8.530000000000001,"(14:57) R.Dixon punts 32 yards to MIA 11, Center-C.Holba, downed by NYG-C.Core.",2,4,5,NYG,Punt,Downed,43517,NA,NA,MIA,43,14:57:00,NA,NA,NA,0,0,NA,32,NA,32,67,0.3940080348402262,-0.3336480795405805,0.5708120465278625,0.01461878418922424,897,32,1,0,NA,19,1,0,0,NA,NA
2019-12-15T18:58:35Z,22.69,49.39,7.71,2.49,0.77,NA,NA,punt_land,NA,football,NA,NA,football,73,2019121505,1425,left,12.69,"(5:12) M.Haack punts 47 yards to NYG 1, Center-T.Pepper, downed by MIA-M.Hollins.",2,4,2,MIA,Punt,Downed,45296,NA,NA,NYG,48,05:12:00,NA,NA,NA,7,7,NA,47,NA,47,58,0.4535383798647672,-0.00532187498174607,0.4295751750469208,0.0023868978023529,312,47,1,0,NA,19,1,0,0,NA,NA
2019-12-15T20:08:18Z,29.3,32.38,7.93,5.33,0.82,NA,NA,punt_land,NA,football,NA,NA,football,63,2019121505,2676,left,19.3,"(6:44) R.Dixon punts 53 yards to MIA 5, Center-C.Holba, downed by NYG-C.Holba. PENALTY on MIA-T.Harris, Offensive Holding, 2 yards, enforced at MIA 5.",3,4,3,NYG,Punt,Downed,43517,NA,NA,NYG,42,06:44:00,OH,MIA 97,2,14,13,NA,53,NA,55,68,-0.1453060833737254,0.5956129101105034,0.5853120684623718,-2.9215216636657715e-4,1304,53,1,0,NA,19,1,0,0,NA,NA
2019-12-16T01:28:13Z,27.55,10.82,7.36,3.46,0.75,NA,NA,fair_catch,NA,football,NA,NA,football,85,2019121506,244,left,17.55,"(12:21) (Punt formation) C.Bojorquez punts 45 yards to PIT 17, Center-R.Ferguson, fair catch by D.Johnson.",1,4,4,BUF,Punt,Fair Catch,46903,47849,NA,BUF,38,12:21:00,NA,NA,NA,0,0,NA,45,NA,45,72,-0.8761821007356048,0.05932584404945373,0.39259231090545654,-0.00106382369995117,1641,45,0,1,D.Johnson,6,1,0,0,NA,NA
2019-12-16T01:42:45Z,26.37,12.63,6.96,1.98,0.21,NA,NA,fair_catch,NA,football,NA,NA,football,81,2019121506,590,left,16.37,"(6:16) (Punt formation) C.Bojorquez punts 41 yards to PIT 18, Center-R.Ferguson, fair catch by D.Johnson.",1,4,4,BUF,Punt,Fair Catch,46903,47849,NA,BUF,41,06:16:00,NA,NA,NA,0,0,NA,41,NA,41,69,-0.6788820745423436,-0.12567075295373795,0.3911794126033783,0.00280937552452087,1276,41,0,1,D.Johnson,6,1,0,0,NA,NA
2019-12-16T02:16:51Z,96.55,32.08,7.71,2.86,0.78,NA,NA,punt_received,NA,football,NA,NA,football,66,2019121506,1354,right,13.450000000000005,"(8:06) (Punt formation) C.Bojorquez punts 37 yards to PIT 13, Center-R.Ferguson. D.Johnson pushed ob at PIT 26 for 13 yards (R.Ferguson).",2,4,8,BUF,Punt,Return,46903,47849,NA,NA,50,08:06:00,NA,NA,NA,3,7,NA,37,13,24,60,-0.04206976946443319,-0.9664219182450324,0.5688959360122681,-0.01332738995552063,486,37,0,0,D.Johnson,6,0,0,0,NA,NA
2019-12-16T02:21:49Z,27.76,35.28,11.48,3.65,0.43,NA,NA,punt_received,NA,football,NA,NA,football,75,2019121506,1452,left,17.76,"(6:33) (Punt formation) J.Berry punts 58 yards to BUF 16, Center-K.Canaday. A.Roberts to BUF 36 for 20 yards (T.Matakevich). PENALTY on BUF-L.Alexander, Illegal Block Above the Waist, 10 yards, enforced at BUF 28.",2,4,10,PIT,Punt,Return,42333,35527,NA,PIT,26,06:33:00,IBW,BUF 57,10,3,7,NA,58,12,56,84,-1.3388404701836407,0.7019320961553603,0.3685346245765686,0.0620613694190979,393,58,0,0,A.Roberts,6,0,0,0,NA,NA
2019-12-15T18:24:19Z,25.45,26.33,6.27,3.11,0.4,NA,NA,fair_catch,NA,football,NA,NA,football,75,2019121507,644,left,15.45,"(5:12) (Punt formation) B.Anger punts 44 yards to TEN 16, Center-J.Weeks, fair catch by K.Raymond.",1,4,5,HOU,Punt,Fair Catch,38600,43584,NA,HOU,40,05:12:00,NA,NA,NA,0,0,NA,44,NA,44,70,-0.7684087892994285,0.01469538267701864,0.3916473686695099,0.00696596503257751,1212,44,0,1,K.Raymond,4,1,0,0,NA,NA
2019-12-15T18:35:21Z,27.2,33.95,5.62,11.46,0.66,NA,NA,punt_received,NA,football,NA,NA,football,77,2019121507,847,left,17.2,"(1:57) (Punt formation) B.Anger punts 60 yards to TEN 16, Center-J.Weeks. K.Raymond to TEN 24 for 8 yards (B.Scarlett; P.Kalambayi).",1,4,14,HOU,Punt,Return,38600,43584,NA,HOU,24,01:57:00,NA,NA,NA,0,0,NA,60,8,52,86,-2.0337446979247034,0.964827709365636,0.350838303565979,0.04984450340270996,1017,60,0,0,K.Raymond,4,0,0,0,NA,NA
2019-12-15T19:22:03Z,96.57,44.68,5.38,2.34,0,NA,NA,punt_land,NA,football,NA,NA,football,76,2019121507,2005,right,13.430000000000009,"(:13) (Punt formation) B.Anger punts 38 yards to TEN 10, Center-J.Weeks, downed by HOU-Z.Cunningham.",2,4,9,HOU,Punt,Downed,38600,NA,NA,TEN,48,00:13:00,NA,NA,NA,0,14,NA,38,NA,38,62,0.33133729617111385,-0.33133729617111385,0.8656385540962219,-0.01158857345581054,13,38,1,0,NA,4,1,0,0,NA,NA
2019-12-15T18:09:23Z,19.83,17.07,5.37,2.03,0.59,NA,NA,punt_land,NA,football,NA,NA,football,77,2019121508,281,left,9.829999999999998,"(9:11) T.Way punts 38 yards to PHI 5, Center-N.Sundberg, downed by WAS-T.Apke.",1,4,4,WAS,Punt,Downed,40600,NA,NA,PHI,43,09:11:00,NA,NA,NA,0,0,NA,38,NA,38,53,0.6374086651485413,-0.3178149242885411,0.4946679174900055,0.04587727785110473,1451,38,1,0,NA,13,1,0,0,NA,NA
2019-12-15T19:08:30Z,108.61,20.07,7.67,9.78,0.78,NA,NA,punt_land,NA,football,NA,NA,football,75,2019121508,1648,right,1.3900000000000006,"(5:11) T.Way punts 59 yards to end zone, Center-N.Sundberg, Touchback.",2,4,4,WAS,Punt,Touchback,40600,NA,NA,WAS,41,05:11:00,NA,NA,NA,14,10,NA,59,NA,39,51,-0.5230425377376378,-0.17966612544842064,0.6342504024505615,9.218156337738036e-4,311,NA,0,0,NA,13,0,0,0,NA,NA
2019-12-15T19:18:43Z,17.39,7.57,1.94,0.32,0.18,NA,NA,fair_catch,NA,football,NA,NA,football,76,2019121508,1847,left,7.390000000000001,"(1:53) C.Johnston punts 39 yards to WAS 9, Center-R.Lovato, fair catch by S.Sims.",2,4,7,PHI,Punt,Fair Catch,45603,48051,NA,WAS,48,01:53:00,NA,NA,NA,14,10,NA,39,NA,39,58,0.21642745658755305,-0.33064268436282873,0.34920641779899597,0.01100555062294006,113,39,0,1,S.Sims,13,1,0,0,NA,NA
2019-12-15T19:27:25Z,102.21,22.77,6.73,3.77,0.64,NA,NA,punt_land,NA,football,NA,NA,football,76,2019121508,2137,right,7.790000000000006,"(:49) T.Way punts 49 yards to PHI 2, Center-N.Sundberg, downed by WAS-D.Johnson.",2,4,5,WAS,Punt,Downed,40600,NA,NA,WAS,49,00:49:00,NA,NA,NA,14,10,NA,49,NA,49,59,0.23864667234010992,-0.0430061636143364,0.6549968123435974,0.0105726420879364,49,49,1,0,NA,13,1,0,0,NA,NA
