time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection,yardLine,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,ep,epa,wp,wpa,half_seconds_remaining,kick_distance,punt_downed,punt_fair_catch,punt_returner_player_name,wind,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,forced_fumble_player_1_player_name
2019-12-30T00:39:29Z,18.91,7.43,7.77,1.05,0.79,NA,NA,punt_land,NA,football,NA,NA,football,75,2019122914,4456,left,8.91,"(1:09) J.Hekker punts 45 yards to end zone, Center-J.McQuaide, Touchback.",4,4,5,LA,Punt,Touchback,38815,NA,NA,ARI,45,01:09:00,NA,NA,NA,31,24,NA,45,NA,25,55,0.4449586723931134,-0.8690163583960384,0.9814342260360718,-0.04425282031297684,69,NA,0,0,NA,0,0,0,0,NA
2019-12-30T01:26:37Z,26.66,32.65,6.65,9.11,0.71,NA,NA,punt_received,NA,football,NA,NA,football,76,2019122915,158,left,16.66,"(13:59) M.Dickson punts 54 yards to SF 15, Center-T.Ott. R.James Jr. to SF 21 for 6 yards (M.Blair).",1,4,9,SEA,Punt,Return,46218,46309,NA,SEA,31,13:59:00,NA,NA,NA,0,0,NA,54,6,48,79,-0.9353887815959752,0.513280838727951,0.4679635167121887,0.04277119040489197,1739,54,0,0,R.James Jr.,3,0,0,0,NA
2019-12-30T01:42:07Z,14.17,47.21,5.73,7.58,0.61,NA,NA,punt_land,NA,football,NA,NA,football,78,2019122915,602,left,4.17,"(5:05) M.Dickson punts 50 yards to SF 6, Center-T.Ott, downed by SEA-U.Amadi.",1,4,3,SEA,Punt,Downed,46218,NA,NA,SEA,44,05:05:00,NA,NA,NA,0,3,NA,50,NA,50,66,-0.03925078874453902,0.2950590632390231,0.39250341057777405,0.0073507726192474365,1205,50,1,0,NA,3,1,0,0,NA
2019-12-30T03:00:35Z,32.51,32.09,7.08,3.3,0.72,NA,NA,punt_received,NA,football,NA,NA,football,81,2019122915,2058,left,22.509999999999998,"(13:06) M.Wishnowsky punts 51 yards to SEA 22, Center-K.Nelson. D.Moore to SEA 38 for 16 yards (R.Mostert).",3,4,8,SF,Punt,Return,47893,45039,NA,SF,27,13:06:00,NA,NA,NA,0,13,NA,51,16,35,83,-1.772442048881203,-0.576408167835325,0.8718562126159668,-0.01686553657054901,1686,51,0,0,D.Moore,3,0,0,0,NA
2019-12-21T18:52:57Z,77.49,37.71,8.83,6.3,0.87,NA,NA,punt_received,NA,football,NA,NA,football,74,2019122100,1280,right,32.510000000000005,"(12:34) B.Anger punts 55 yards to TB 29, Center-J.Weeks. S.Schnell to TB 30 for 1 yard (A.Moore; T.Jones).",2,4,8,HOU,Punt,Return,38600,48742,NA,HOU,16,12:34:00,NA,NA,NA,3,10,NA,55,1,54,26,-1.9131699944846332,0.6556219100020826,0.6489580273628235,0.03244301676750183,754,55,0,0,S.Schnell,11,0,0,0,NA
2019-12-21T19:10:36Z,21,31.81,5.62,5.29,0.57,NA,NA,punt_received,NA,football,NA,NA,football,74,2019122100,1686,left,11,"(7:18) B.Pinion punts 42 yards to HOU 10, Center-Z.Triner. D.Carter to HOU 20 for 10 yards (J.Watson; P.O'Connor).",2,4,5,TB,Punt,Return,42508,42794,NA,TB,48,07:18:00,NA,NA,NA,3,17,NA,42,10,32,62,-0.15282122767530382,-0.7799628218635917,0.12921898066997528,-0.018672630190849304,438,42,0,0,D.Carter,11,0,0,0,NA
2019-12-21T19:16:49Z,91.76,33.91,4.64,6.78,0.41,NA,NA,fair_catch,NA,football,NA,NA,football,82,2019122100,1791,right,18.239999999999995,"(5:21) B.Anger punts 52 yards to TB 19, Center-J.Weeks, fair catch by S.Schnell.",2,4,1,HOU,Punt,Fair Catch,38600,48742,NA,HOU,29,05:21:00,NA,NA,NA,3,17,NA,52,NA,52,39,-0.4038149903062731,0.014928578864783049,0.8714321255683899,-0.011816650629043579,321,52,0,1,S.Schnell,11,1,0,0,NA
2019-12-21T20:30:57Z,78.97,48.4,4.26,8.88,0.47,NA,NA,punt_received,NA,football,NA,NA,football,83,2019122100,3342,right,31.03,"(14:34) B.Anger punts 54 yards to TB 30, Center-J.Weeks. S.Schnell to TB 32 for 2 yards (G.Howell).",4,4,19,HOU,Punt,Return,38600,48742,NA,HOU,16,14:34:00,NA,NA,NA,20,20,NA,54,2,52,26,-2.3607442509382963,0.6692405673675239,0.34474074840545654,0.07651972770690918,874,54,0,0,S.Schnell,11,0,0,0,NA
2019-12-21T20:35:00Z,19.03,8.08,4.5,7.32,0.46,NA,NA,punt_land,NA,football,NA,NA,football,76,2019122100,3462,left,9.030000000000001,"(12:11) B.Pinion punts 39 yards to HOU 12, Center-Z.Triner, out of bounds.",4,4,9,TB,Punt,Out of Bounds,42508,NA,NA,TB,49,12:11:00,NA,NA,NA,20,20,NA,39,NA,39,61,-0.2719744611531496,0.15076910937204957,0.49176037311553955,0.049156785011291504,731,39,0,0,NA,11,1,0,1,NA
2019-12-21T21:13:09Z,103.31,34.79,6.9,3.72,0.92,NA,NA,fair_catch,NA,football,NA,NA,football,73,2019122100,4380,right,6.689999999999998,"(:28) B.Anger punts 39 yards to TB 4, Center-J.Weeks, fair catch by S.Schnell.",4,4,16,HOU,Punt,Fair Catch,38600,48742,NA,TB,43,00:28:00,NA,NA,NA,20,23,NA,39,NA,39,67,0.11996863794047385,-0.06520351427025162,0.9358981847763062,0.0023347921669483185,28,39,0,1,S.Schnell,11,1,0,0,NA
2019-12-21T22:03:11Z,105.94,16.74,6.54,2.85,0.24,NA,NA,punt_land,NA,football,NA,NA,football,80,2019122101,847,right,4.060000000000002,"(14:12) C.Bojorquez punts 46 yards to NE 1, Center-R.Ferguson, downed by BUF-S.Neal.",2,4,8,BUF,Punt,Downed,46903,NA,NA,NE,47,14:12:00,NA,NA,NA,7,3,NA,46,NA,46,63,-0.33038297411985695,0.6299244700931013,0.3518502414226532,0.02266433835029602,852,46,1,0,NA,2,1,0,0,NA
2019-12-21T22:29:10Z,88.33,36.82,5.01,6.23,0.53,NA,NA,punt_land,NA,football,NA,NA,football,86,2019122101,1389,right,21.67,"(3:36) C.Bojorquez punts 57 yards to NE 14, Center-R.Ferguson, downed by BUF-S.Perry.",2,4,6,BUF,Punt,Downed,46903,NA,NA,BUF,29,03:36:00,NA,NA,NA,10,3,NA,57,NA,57,39,-0.7647334248758852,0.5464649396017194,0.23711760342121124,0.011157497763633728,216,57,1,0,NA,2,1,0,0,NA
2019-12-21T22:39:58Z,32.89,16.24,6.39,2.88,0.65,NA,NA,fair_catch,NA,football,NA,NA,football,82,2019122101,1588,left,22.89,"(1:41) J.Bailey punts 40 yards to BUF 23, Center-J.Cardona, fair catch by A.Roberts.",2,4,4,NE,Punt,Fair Catch,47946,35527,NA,NE,37,01:41:00,NA,NA,NA,10,3,NA,40,NA,40,73,-0.1398243075236678,-0.6311842179857194,0.7470998167991638,-0.02759280800819397,101,40,0,1,A.Roberts,2,0,0,0,NA
2019-12-21T22:47:31Z,69.6,42.17,3.58,10.34,0.4,NA,NA,punt_received,NA,football,NA,NA,football,75,2019122101,1753,right,40.400000000000006,"(1:16) C.Bojorquez punts 43 yards to NE 40, Center-R.Ferguson. M.Sanu Sr. to 50 for 10 yards (R.Foster).",2,4,16,BUF,Punt,Return,46903,38613,NA,BUF,17,01:16:00,NA,NA,NA,10,3,NA,43,10,33,27,-0.6532740781549364,-1.271087785193231,0.21534204483032227,-7.176399230957031e-4,76,43,0,0,M.Sanu Sr.,2,0,0,0,NA
2019-12-21T23:20:48Z,25.4,41.52,4.28,0.33,0.94,NA,NA,punt_received,NA,football,NA,NA,football,79,2019122101,2299,left,15.399999999999999,"(13:19) C.Bojorquez punts 38 yards to NE 16, Center-R.Ferguson. M.Sanu Sr. to NE 23 for 7 yards (K.Johnson).",3,4,12,BUF,Punt,Return,46903,38613,NA,BUF,46,13:19:00,NA,NA,NA,10,10,NA,38,7,31,64,-0.9485130785033107,-0.23892832873389125,0.39055687189102173,0.04941636323928833,1699,38,0,0,M.Sanu Sr.,2,0,0,0,NA
2019-12-21T23:42:54Z,98.46,24.24,6.2,8.18,0.63,NA,NA,punt_received,NA,football,NA,NA,football,77,2019122101,2812,right,11.540000000000006,"(4:56) J.Bailey punts 53 yards to BUF 10, Center-J.Cardona. A.Roberts ran ob at BUF 27 for 17 yards (C.Winovich).",3,4,8,NE,Punt,Return,47946,35527,NA,NE,37,04:56:00,NA,NA,NA,13,17,NA,53,17,36,47,-0.5951826670207083,-0.3822212512604892,0.31446781754493713,0.025919705629348755,1196,53,0,0,A.Roberts,2,0,0,0,NA
2019-12-21T23:48:02Z,39.55,35.74,6.1,1.06,0.6,NA,NA,punt_land,NA,football,NA,NA,football,75,2019122101,2905,left,29.549999999999997,"(2:34) C.Bojorquez punts 43 yards to NE 21, Center-R.Ferguson. M.Sanu Sr. to NE 21 for no gain (S.Perry, S.Neal).",3,4,1,BUF,Punt,Return,46903,38613,NA,BUF,36,02:34:00,NA,NA,NA,13,17,NA,43,0,43,74,-0.38791321450844407,-0.5474630827084184,0.6398058533668518,0.0025648176670074463,1054,43,0,0,M.Sanu Sr.,2,0,0,0,NA
2019-12-21T23:48:04Z,30.37,38.59,3.04,3.45,0.34,NA,NA,punt_received,NA,football,NA,NA,football,92,2019122101,2905,left,20.37,"(2:34) C.Bojorquez punts 43 yards to NE 21, Center-R.Ferguson. M.Sanu Sr. to NE 21 for no gain (S.Perry, S.Neal).",3,4,1,BUF,Punt,Return,46903,38613,NA,BUF,36,02:34:00,NA,NA,NA,13,17,NA,43,0,43,74,-0.38791321450844407,-0.5474630827084184,0.6398058533668518,0.0025648176670074463,1054,43,0,0,M.Sanu Sr.,2,0,0,0,NA
2019-12-22T00:02:57Z,69.05,32.89,3.05,7.01,0.32,NA,NA,fair_catch,NA,football,NA,NA,football,90,2019122101,3291,right,40.95,"(9:10) C.Bojorquez punts 39 yards to NE 41, Center-R.Ferguson, fair catch by M.Sanu Sr..",4,4,15,BUF,Punt,Fair Catch,46903,38613,NA,BUF,20,09:10:00,NA,NA,NA,16,17,NA,39,NA,39,30,-1.7889271206222475,-0.3510915779042989,0.4359024465084076,-0.004835218191146851,550,39,0,1,M.Sanu Sr.,2,0,0,0,NA
2019-12-22T01:34:34Z,66.16,44.2,7.16,3.74,0.73,NA,NA,punt_land,NA,football,NA,NA,football,64,2019122102,507,right,43.84,"(7:08) J.Hekker punts 40 yards to SF 35, Center-J.McQuaide, out of bounds.",1,4,10,LA,Punt,Out of Bounds,38815,NA,NA,LA,25,07:08:00,NA,NA,NA,3,7,NA,40,NA,40,35,-1.8449192671105266,-0.13494816212914884,0.4876915216445923,0.021766215562820435,1328,40,0,0,NA,12,0,0,1,NA
2019-12-22T01:39:26Z,21.53,11.51,6.98,6.35,0.71,NA,NA,punt_muffed,NA,football,NA,NA,football,81,2019122102,589,left,11.530000000000001,"(5:43) M.Wishnowsky punts 50 yards to LA 10, Center-K.Nelson. N.Webster MUFFS catch, and recovers at LA 8. N.Webster to LA 8 for no gain (T.Moore).",1,4,5,SF,Punt,Muffed,47893,48784,NA,SF,40,05:43:00,NA,NA,NA,3,7,NA,52,0,52,70,-0.34429511753842235,0.634906732942909,0.4380389451980591,0.0198591947555542,1243,52,0,0,N.Webster,12,1,0,0,NA
2019-12-22T01:45:58Z,58.9,49.21,8.38,5.5,0.82,NA,NA,punt_land,NA,football,NA,NA,football,76,2019122102,685,right,48.9,"(4:16) J.Hekker punts 32 yards to LA 47, Center-J.McQuaide, out of bounds.",1,4,3,LA,Punt,Out of Bounds,38815,NA,NA,LA,15,04:16:00,NA,NA,NA,3,7,NA,32,NA,32,25,-2.2487928001210093,-0.9017256123479456,0.49888235330581665,-0.012707948684692383,1156,32,0,0,NA,12,0,0,1,NA
2019-12-22T02:41:39Z,29.69,28.18,5.3,11.81,0.59,NA,NA,fair_catch,NA,football,NA,NA,football,85,2019122102,2093,left,19.69,"(:12) J.Hekker punts 52 yards to SF 18, Center-J.McQuaide, fair catch by R.James Jr..",2,4,5,LA,Punt,Fair Catch,38815,46309,NA,LA,30,00:12:00,NA,NA,NA,24,21,NA,52,NA,52,80,-0.002408298460068181,0.002408298460068181,0.25065645575523376,0.019915491342544556,12,52,0,1,R.James Jr.,12,1,0,0,NA
2019-12-22T03:14:26Z,49.5,38.97,8.9,8.73,0.93,NA,NA,punt_land,NA,football,NA,NA,football,62,2019122102,2576,right,39.5,"(9:33) J.Hekker punts 52 yards to SF 44, Center-J.McQuaide, out of bounds.",3,4,9,LA,Punt,Out of Bounds,38815,NA,NA,LA,4,09:33:00,NA,NA,NA,24,21,NA,52,NA,52,14,-2.83667021128349,0.19890509941615164,0.26406335830688477,-0.0046305060386657715,1473,52,0,0,NA,12,0,0,1,NA
2019-12-22T03:19:20Z,28.71,5.72,3.36,6.79,0.37,NA,NA,fair_catch,NA,football,NA,NA,football,81,2019122102,2656,left,18.71,"(7:57) M.Wishnowsky punts 42 yards to LA 17, Center-K.Nelson, fair catch by N.Webster. PENALTY on SF-D.Reed Jr., Fair Catch Interference, 15 yards, enforced at LA 17.",3,4,13,SF,Punt,Fair Catch,47893,48784,NA,SF,41,07:57:00,FCI,SF 32,-15,24,21,NA,42,NA,27,69,-0.5524184219539165,-0.8126835091970861,0.6549931764602661,-0.025916457176208496,1377,42,0,1,N.Webster,12,1,0,0,NA
2019-12-22T03:32:11Z,28.47,44.64,7.74,4.89,0.8,NA,NA,fair_catch,NA,football,NA,NA,football,85,2019122102,2983,left,18.47,"(2:50) M.Wishnowsky punts 51 yards to LA 18, Center-K.Nelson, fair catch by N.Webster.",3,4,4,SF,Punt,Fair Catch,47893,48784,NA,SF,31,02:50:00,NA,NA,NA,24,28,NA,51,NA,51,79,-0.746612309012562,0.43757597962394357,0.2902531623840332,0.05294811725616455,1070,51,0,1,N.Webster,12,1,0,0,NA
2019-12-22T03:40:21Z,16.63,27.74,3.87,10.35,0.43,NA,NA,punt_land,NA,football,NA,NA,football,80,2019122102,3185,left,6.629999999999999,"(14:56) J.Hekker punts 45 yards to SF 6, Center-J.McQuaide, downed by LA-D.Long.",4,4,11,LA,Punt,Downed,38815,NA,NA,LA,49,14:56:00,NA,NA,NA,24,28,NA,45,NA,45,61,-0.5407905168831348,0.4296320441644639,0.6510704755783081,0.002990543842315674,896,45,1,0,NA,12,1,0,0,NA
2019-12-22T03:44:44Z,64.86,28.18,2.61,0.33,0.25,NA,NA,punt_land,NA,football,NA,NA,football,66,2019122102,3318,right,45.14,"(11:53) M.Wishnowsky punts 42 yards to LA 42, Center-K.Nelson. N.Webster to LA 43 for 1 yard (E.Moseley; T.Moore).",4,4,12,SF,Punt,Return,47893,48784,NA,SF,16,11:53:00,NA,NA,NA,24,28,NA,42,1,41,26,-2.0536856264807284,-0.07879589428193867,0.24393299221992493,0.005806773900985718,713,42,0,0,N.Webster,12,0,0,0,NA
2019-12-22T03:44:45Z,68.06,30.67,1.84,2.33,0.19,NA,NA,punt_received,NA,football,NA,NA,football,84,2019122102,3318,right,41.94,"(11:53) M.Wishnowsky punts 42 yards to LA 42, Center-K.Nelson. N.Webster to LA 43 for 1 yard (E.Moseley; T.Moore).",4,4,12,SF,Punt,Return,47893,48784,NA,SF,16,11:53:00,NA,NA,NA,24,28,NA,42,1,41,26,-2.0536856264807284,-0.07879589428193867,0.24393299221992493,0.005806773900985718,713,42,0,0,N.Webster,12,0,0,0,NA
2019-12-22T03:50:51Z,17.79,7.25,4.91,12.58,0.54,NA,NA,punt_land,NA,football,NA,NA,football,80,2019122102,3450,left,7.789999999999999,"(9:04) J.Hekker punts 45 yards to SF 9, Center-J.McQuaide, out of bounds.",4,4,7,LA,Punt,Out of Bounds,38815,NA,NA,LA,46,09:04:00,NA,NA,NA,24,28,NA,45,NA,45,64,-0.3167120339348912,0.15973392059095204,0.6528114676475525,0.02247294783592224,544,45,0,0,NA,12,1,0,1,NA
2019-12-22T21:19:16Z,80.61,11.88,8.09,4.07,0.83,NA,NA,punt_land,NA,football,NA,NA,football,67,2019122200,436,right,29.39,"(8:06) C.Wadman punts 53 yards to DET 19, Center-C.Kreiter. J.Agnew pushed ob at DET 27 for 8 yards (A.Beck).",1,4,7,DEN,Punt,Return,45986,44978,NA,DEN,28,08:06:00,NA,NA,NA,0,3,NA,53,8,45,38,-1.0960044721141458,0.1294425674714148,0.4526519179344177,8.320212364196777e-4,1386,53,0,0,J.Agnew,3,0,0,0,NA
2019-12-22T21:19:17Z,90.94,11.52,1.86,0.35,1.36,NA,NA,punt_received,NA,football,NA,NA,football,84,2019122200,436,right,19.060000000000002,"(8:06) C.Wadman punts 53 yards to DET 19, Center-C.Kreiter. J.Agnew pushed ob at DET 27 for 8 yards (A.Beck).",1,4,7,DEN,Punt,Return,45986,44978,NA,DEN,28,08:06:00,NA,NA,NA,0,3,NA,53,8,45,38,-1.0960044721141458,0.1294425674714148,0.4526519179344177,8.320212364196777e-4,1386,53,0,0,J.Agnew,3,0,0,0,NA
2019-12-22T21:43:30Z,108.54,29.18,8.12,1.94,0.8,NA,NA,punt_land,NA,football,NA,NA,football,76,2019122200,971,right,1.4599999999999937,"(13:40) S.Martin punts 57 yards to end zone, Center-D.Muhlbach, Touchback.",2,4,1,DET,Punt,Touchback,40113,NA,NA,DET,43,13:40:00,NA,NA,NA,0,3,NA,57,NA,37,53,-0.017625298351049423,-0.7731469818390906,0.514517068862915,-0.006132900714874268,820,NA,0,0,NA,3,0,0,0,NA
2019-12-22T21:49:22Z,47.9,6.84,2.32,1.53,0.23,NA,NA,punt_received,NA,football,NA,NA,football,76,2019122200,1097,left,37.9,"(11:10) C.Wadman punts 49 yards to DET 36, Center-C.Kreiter. J.Agnew for 64 yards, TOUCHDOWN.",2,4,15,DEN,Punt,Return,45986,44978,NA,DEN,15,11:10:00,NA,NA,NA,0,3,NA,49,64,-15,95,-2.1829552641138434,-4.817044735886157,0.40025147795677185,-0.1285325309629919,670,49,0,0,J.Agnew,3,0,0,0,NA
2019-12-22T22:09:56Z,83.24,21.3,7.83,3.2,0.49,NA,NA,fair_catch,NA,football,NA,NA,football,77,2019122200,1535,right,26.760000000000005,"(5:12) S.Martin punts 47 yards to DEN 27, Center-D.Muhlbach, fair catch by D.Spencer. Penalty on DEN-F.Brown, Defensive Offside, declined.",2,4,9,DET,Punt,Fair Catch,40113,42051,NA,DET,26,05:12:00,DOF,DEN 19,0,7,10,NA,47,NA,47,36,-1.3678882792592049,0.31864181556738913,0.4811173379421234,0.0261879563331604,312,47,0,1,D.Spencer,3,0,0,0,NA
2019-12-22T23:21:09Z,21.15,40.49,5.37,7.56,0.56,NA,NA,punt_received,NA,football,NA,NA,football,82,2019122200,2939,left,11.149999999999999,"(11:07) S.Martin punts 51 yards to DEN 10, Center-D.Muhlbach. D.Spencer pushed ob at DEN 24 for 14 yards (D.Virgin). PENALTY on DET-S.Longa, Unnecessary Roughness, 15 yards, enforced at DEN 24.",4,4,9,DET,Punt,Return,40113,42051,NA,DET,39,11:07:00,UNRd,DET 54,-15,20,17,NA,51,14,22,71,-0.7936711492948234,-1.3177324836142361,0.27208536863327026,-0.04141932725906372,667,51,0,0,D.Spencer,3,0,0,0,NA
2019-12-22T23:41:35Z,30.96,42.72,11.03,4.54,1.13,NA,NA,punt_received,NA,football,NA,NA,football,78,2019122200,3308,left,20.96,"(5:30) S.Martin punts 56 yards to DEN 20, Center-D.Muhlbach. D.Spencer MUFFS catch, and recovers at DEN 20. D.Spencer to DEN 28 for 8 yards (C.Moore; M.Killebrew). PENALTY on DEN-M.Reed, Illegal Block Above the Waist, 10 yards, enforced at DEN 28.",4,4,16,DET,Punt,Muffed,40113,42051,NA,DET,24,05:30:00,IBW,DEN 59,10,27,17,NA,56,8,58,86,-1.3398513654246926,0.9942975430749357,0.030051805078983307,0.006821714341640472,330,56,0,0,D.Spencer,3,0,0,0,NA
2019-12-22T23:41:36Z,30.75,42.47,0.97,1.33,0.1,NA,NA,punt_muffed,NA,football,NA,NA,football,83,2019122200,3308,left,20.75,"(5:30) S.Martin punts 56 yards to DEN 20, Center-D.Muhlbach. D.Spencer MUFFS catch, and recovers at DEN 20. D.Spencer to DEN 28 for 8 yards (C.Moore; M.Killebrew). PENALTY on DEN-M.Reed, Illegal Block Above the Waist, 10 yards, enforced at DEN 28.",4,4,16,DET,Punt,Muffed,40113,42051,NA,DET,24,05:30:00,IBW,DEN 59,10,27,17,NA,56,8,58,86,-1.3398513654246926,0.9942975430749357,0.030051805078983307,0.006821714341640472,330,56,0,0,D.Spencer,3,0,0,0,NA
2019-12-22T23:46:04Z,85.14,44.5,8.57,3.34,0.3,NA,NA,punt_received,NA,football,NA,NA,football,73,2019122200,3444,right,24.86,"(3:06) C.Wadman punts 50 yards to DET 23, Center-C.Kreiter. J.Agnew to DET 26 for 3 yards (J.Jones). PENALTY on DET-D.Virgin, Illegal Block Above the Waist, 10 yards, enforced at DET 26.",4,4,1,DEN,Punt,Return,45986,44978,NA,DEN,27,03:06:00,IBW,DET 30,10,27,17,NA,50,3,57,37,-0.2654622718691826,-0.08235622057691216,0.9781314730644226,-0.008416775614023209,186,50,0,0,J.Agnew,3,0,0,0,NA
2019-12-22T21:10:14Z,31.64,11.74,3.88,1.01,0.42,NA,NA,punt_received,NA,football,NA,NA,football,80,2019122201,213,left,21.64,"(12:56) T.Long punts 41 yards to OAK 21, Center-C.Mazza. J.Richard to OAK 29 for 8 yards (N.Dzubnar).",1,4,7,LAC,Punt,Return,42663,44045,NA,LAC,38,12:56:00,NA,NA,NA,0,0,NA,41,8,33,72,-0.41761294286698103,-0.7614310272037983,0.49731412529945374,0.006865769624710083,1676,41,0,0,J.Richard,10,0,0,0,NA
2019-12-22T21:19:32Z,25.98,11.7,7.05,4.26,0.73,NA,NA,fair_catch,NA,football,NA,NA,football,79,2019122201,447,left,15.98,"(9:31) T.Long punts 51 yards to OAK 15, Center-C.Mazza, fair catch by J.Richard.",1,4,2,LAC,Punt,Fair Catch,42663,44045,NA,LAC,34,09:31:00,NA,NA,NA,0,7,NA,51,NA,51,76,-0.39046940160915256,0.28390541579574347,0.29072389006614685,0.012008339166641235,1471,51,0,1,J.Richard,10,1,0,0,NA
2019-12-22T21:29:21Z,109.14,39.79,8.4,2.99,0.86,NA,NA,punt_land,NA,football,NA,NA,football,76,2019122201,627,right,0.8599999999999994,"(6:33) A.Cole punts 42 yards to end zone, Center-T.Sieg, Touchback.",1,4,9,OAK,Punt,Touchback,48335,NA,NA,LAC,42,06:33:00,NA,NA,NA,0,7,NA,42,NA,22,68,-0.3006125749088824,-0.6339271487668157,0.7135010361671448,-0.03317442536354065,1293,NA,0,0,NA,10,0,0,0,NA
2019-12-22T21:34:40Z,34.27,12.35,6.43,4.38,0.67,NA,NA,punt_received,NA,football,NA,NA,football,81,2019122201,708,left,24.270000000000003,"(4:48) T.Long punts 57 yards to OAK 23, Center-C.Mazza. H.Renfrow to OAK 36 for 13 yards (D.Watt).",1,4,10,LAC,Punt,Return,42663,47932,NA,LAC,20,04:48:00,NA,NA,NA,0,7,NA,57,13,44,90,-1.7995465327985585,0.18202315643429756,0.260498970746994,-0.013053089380264282,1188,57,0,0,H.Renfrow,10,0,0,0,NA
2019-12-22T21:37:43Z,99.5,33.45,2.27,1.09,0.34,NA,NA,punt_received,NA,football,NA,NA,football,78,2019122201,797,right,10.5,"(2:33) A.Cole punts 48 yards to LAC 10, Center-T.Sieg. D.King to LAC 10 for no gain (K.Nixon).",1,4,4,OAK,Punt,Return,48335,44964,NA,OAK,42,02:33:00,NA,NA,NA,0,7,NA,48,0,48,52,-0.6214133054018021,0.30304539087228477,0.7043038010597229,-0.014621883630752563,1053,48,0,0,D.King,10,1,0,0,NA
2019-12-22T21:45:37Z,94.77,28.65,5.74,5.24,0.42,NA,NA,punt_received,NA,football,NA,NA,football,76,2019122201,978,right,15.230000000000004,"(14:12) T.Long punts 51 yards to OAK 16, Center-C.Mazza. H.Renfrow to OAK 28 for 12 yards (A.Phillips; J.Brown).",2,4,1,LAC,Punt,Return,42663,47932,NA,LAC,33,14:12:00,NA,NA,NA,0,7,NA,51,12,39,43,-0.29500124929472804,-0.7242299485951662,0.28934723138809204,-0.011619746685028076,852,51,0,0,H.Renfrow,10,0,0,0,NA
2019-12-22T21:49:37Z,17.27,11.55,7.42,4.14,0,NA,NA,punt_received,NA,football,NA,NA,football,82,2019122201,1089,left,7.27,"(12:04) A.Cole punts 55 yards to LAC 7, Center-T.Sieg. D.King to LAC 17 for 10 yards (K.Nixon).",2,4,13,OAK,Punt,Return,48335,44964,NA,OAK,38,12:04:00,NA,NA,NA,0,7,NA,55,10,45,72,-0.9941777838394046,0.32735843351110816,0.6992698907852173,-0.012900620698928833,724,55,0,0,D.King,10,1,0,0,NA
2019-12-22T21:56:56Z,91.42,7.47,0.61,0.09,1.64,NA,NA,fair_catch,NA,football,NA,NA,football,82,2019122201,1249,right,18.58,"(7:31) T.Long punts 44 yards to OAK 18, Center-C.Mazza, fair catch by H.Renfrow.",2,4,2,LAC,Punt,Fair Catch,42663,47932,NA,LAC,38,07:31:00,NA,NA,NA,0,7,NA,44,NA,44,48,-0.25077066756784916,-0.34819144988432527,0.28238460421562195,0.004669755697250366,451,44,0,1,H.Renfrow,10,1,0,0,NA
2019-12-22T22:01:39Z,30.42,21.5,8.43,8.24,0.88,NA,NA,punt_land,NA,football,NA,NA,football,76,2019122201,1330,left,20.42,"(6:05) A.Cole punts 74 yards to LAC 11, Center-T.Sieg. D.King to LAC 22 for 11 yards (R.Gafford).",2,4,13,OAK,Punt,Return,48335,44964,NA,OAK,15,06:05:00,NA,NA,NA,0,7,NA,74,11,63,95,-1.960609782487154,1.3946375586092472,0.6451155543327332,0.05536016821861267,365,74,0,0,D.King,10,0,0,0,NA
2019-12-22T22:01:41Z,22.03,20.63,0.82,0.12,2.54,NA,NA,punt_received,NA,football,NA,NA,football,92,2019122201,1330,left,12.030000000000001,"(6:05) A.Cole punts 74 yards to LAC 11, Center-T.Sieg. D.King to LAC 22 for 11 yards (R.Gafford).",2,4,13,OAK,Punt,Return,48335,44964,NA,OAK,15,06:05:00,NA,NA,NA,0,7,NA,74,11,63,95,-1.960609782487154,1.3946375586092472,0.6451155543327332,0.05536016821861267,365,74,0,0,D.King,10,0,0,0,NA
2019-12-22T23:30:14Z,80.28,21.92,8.9,2.9,0.9,NA,NA,punt_land,NA,football,NA,NA,football,66,2019122201,3152,right,29.72,"(6:49) T.Long punts 41 yards to OAK 24, Center-C.Mazza. H.Renfrow to OAK 32 for 8 yards (B.Facyson).",4,4,20,LAC,Punt,Return,42663,47932,NA,LAC,35,06:49:00,NA,NA,NA,14,24,NA,41,8,33,45,-0.7340965247713029,-0.6123777413740754,0.04952724650502205,-0.007870335131883621,409,41,0,0,H.Renfrow,10,0,0,0,NA
2019-12-22T23:30:15Z,85.07,22.93,1.08,0.66,0.11,NA,NA,punt_received,NA,football,NA,NA,football,76,2019122201,3152,right,24.930000000000007,"(6:49) T.Long punts 41 yards to OAK 24, Center-C.Mazza. H.Renfrow to OAK 32 for 8 yards (B.Facyson).",4,4,20,LAC,Punt,Return,42663,47932,NA,LAC,35,06:49:00,NA,NA,NA,14,24,NA,41,8,33,45,-0.7340965247713029,-0.6123777413740754,0.04952724650502205,-0.007870335131883621,409,41,0,0,H.Renfrow,10,0,0,0,NA
